global_index,mean_msp,mean_entropy,mean_energy,p95_entropy,p05_msp,dice,miou
429,0.9283571243286133,0.39288461208343506,-4.362855434417725,0.8845986127853394,0.7772696018218994,0.6523752586729766,0.6016812615651167
430,0.9054994583129883,0.456354558467865,-4.2804436683654785,1.403281807899475,0.5448044538497925,0.6154938079534319,0.5476748263203851
431,0.9121963977813721,0.4258159399032593,-4.324123859405518,1.2633219957351685,0.592248260974884,0.5770838966475506,0.5133708446759396
432,0.9032138586044312,0.4570130705833435,-4.290396690368652,1.3024693727493286,0.5608123540878296,0.6478021673351203,0.5485324219548997
433,0.9219851493835449,0.410800963640213,-4.3527655601501465,1.0751200914382935,0.6799524426460266,0.6764240927558315,0.6119380322426926
434,0.8935791254043579,0.48296213150024414,-4.2128143310546875,1.434562087059021,0.5159297585487366,0.5686614526730789,0.5039133861198233
435,0.9159557223320007,0.4193243980407715,-4.374454021453857,1.1437184810638428,0.6251809000968933,0.5932627544542398,0.531857119566582
436,0.9172717928886414,0.41697242856025696,-4.337451934814453,1.0960307121276855,0.6317631006240845,0.745395565743279,0.6585516835861759
437,0.9254068732261658,0.39503899216651917,-4.386971473693848,0.983088493347168,0.7094048261642456,0.8325692981464506,0.7681673458809274
438,0.9133058786392212,0.42412489652633667,-4.320959091186523,1.1208667755126953,0.6099427342414856,0.8346805104898517,0.7744909258846563
439,0.9181451797485352,0.41688272356987,-4.291955947875977,1.096502661705017,0.6369152665138245,0.5955746055253724,0.521863162036117
440,0.9287691116333008,0.3952547311782837,-4.412567615509033,0.9072371125221252,0.7780171036720276,0.5962070537041342,0.5548183099776607
441,0.9176411628723145,0.41505885124206543,-4.399703025817871,1.0484997034072876,0.6326664090156555,0.7896261002036686,0.7184025583406961
442,0.9280693531036377,0.3916582465171814,-4.416359901428223,0.9707545042037964,0.7375521063804626,0.549265146582127,0.4934977714942987
443,0.9269862174987793,0.3935975432395935,-4.364540100097656,0.9505450129508972,0.7306283712387085,0.6812982599106895,0.6238685648007206
444,0.9282363057136536,0.3867589831352234,-4.379327297210693,0.9305408596992493,0.7402259111404419,0.8191917267523969,0.7342298850481541
445,0.9172695875167847,0.4135406017303467,-4.376889228820801,1.146409034729004,0.6201877593994141,0.6365796822525119,0.5634215869532068
446,0.9123800992965698,0.4253428280353546,-4.35814094543457,1.0962473154067993,0.6040758490562439,0.587686590467881,0.516125650732546
447,0.9300636053085327,0.3892492949962616,-4.378650665283203,0.8937117457389832,0.768414318561554,0.753665260474419,0.6844458747641999
448,0.9263031482696533,0.3983239233493805,-4.39756441116333,0.9727418422698975,0.7315698862075806,0.696824129066858,0.6537888889369419
449,0.9233390688896179,0.40768563747406006,-4.3032379150390625,1.0475372076034546,0.7023515701293945,0.5129279869512876,0.480258409764897
450,0.9320998787879944,0.3742375671863556,-4.48504114151001,0.8571872115135193,0.7830756306648254,0.8030291717240543,0.752367918599863
451,0.9196234941482544,0.4103436768054962,-4.336630821228027,1.048988699913025,0.65891432762146,0.7334147516179617,0.6705803364318161
452,0.9100435972213745,0.4336218237876892,-4.288529872894287,1.1390362977981567,0.5893638730049133,0.7828280336298145,0.6849120920950087
453,0.9031988382339478,0.45112374424934387,-4.312890529632568,1.2743070125579834,0.5587512850761414,0.6540522444398443,0.5777282921751482
454,0.925345778465271,0.39766502380371094,-4.352582931518555,0.9859114289283752,0.7146815657615662,0.7550216034210987,0.6815062657006093
455,0.9214444160461426,0.40373557806015015,-4.425010681152344,1.0026025772094727,0.6679503917694092,0.8242930889615678,0.7725278084211918
456,0.9094398021697998,0.44653546810150146,-4.294585704803467,1.1982510089874268,0.6001189947128296,0.7365605202465715,0.6398397621348154
457,0.9277282357215881,0.3880833685398102,-4.4499006271362305,0.9677875638008118,0.7262163758277893,0.6308765913691726,0.5705588242269344
458,0.9177476167678833,0.41595587134361267,-4.32969331741333,1.0940651893615723,0.6344588994979858,0.6131837194636923,0.5486399749223899
459,0.9212602376937866,0.4074164032936096,-4.3354363441467285,1.0209195613861084,0.6742748618125916,0.6243311869479663,0.5652725612976413
460,0.9243603944778442,0.4056006669998169,-4.342572212219238,1.0410690307617188,0.7080069184303284,0.6464437113179432,0.5963004347628232
461,0.9115027189254761,0.43565431237220764,-4.309198379516602,1.192560076713562,0.5944647789001465,0.6129692982179763,0.5651338252533943
462,0.9246363639831543,0.4018571376800537,-4.357842445373535,1.0146700143814087,0.708900511264801,0.460882175953714,0.41562149750482985
463,0.9254072308540344,0.3981418013572693,-4.413196563720703,1.0053693056106567,0.7045544981956482,0.6597933703888987,0.5889534924421566
464,0.913521409034729,0.42630451917648315,-4.314366340637207,1.137581467628479,0.6104925274848938,0.750300193386817,0.6848948423476299
465,0.9051580429077148,0.4561479389667511,-4.2760910987854,1.240217924118042,0.5907686352729797,0.582464031364994,0.5011911703916195
466,0.9268262386322021,0.3932513892650604,-4.384369850158691,0.9465640783309937,0.7303264737129211,0.6817232484487497,0.6042275078702287
467,0.9099857807159424,0.4476483166217804,-4.289780139923096,1.2325935363769531,0.6042489409446716,0.4883142361309274,0.4470777747879693
468,0.8566635847091675,0.6387537121772766,-3.834148406982422,1.711587905883789,0.4653360843658447,0.20800841165376358,0.15781088596671164
469,0.9371582865715027,0.3670439124107361,-4.3922014236450195,0.6875278949737549,0.8549818992614746,0.9049176420323483,0.8457247113303518
470,0.9050024747848511,0.4521162509918213,-4.281651496887207,1.3048511743545532,0.5573217272758484,0.4517532902537808,0.40024949318342323
471,0.9089990854263306,0.438585102558136,-4.300440311431885,1.2161492109298706,0.5763348937034607,0.5553079491320079,0.47847654745872775
472,0.9303356409072876,0.3843228220939636,-4.384418487548828,0.89415043592453,0.7690995335578918,0.7759424860868168,0.7027286769330495
473,0.9042918682098389,0.45275670289993286,-4.273094177246094,1.2330762147903442,0.575478196144104,0.6692134816793246,0.6057027548237044
474,0.9198361039161682,0.40781909227371216,-4.414072036743164,1.048763394355774,0.6429872512817383,0.8778864998248748,0.8065264963311011
475,0.9141359925270081,0.43361324071884155,-4.334972381591797,1.2142373323440552,0.6194779872894287,0.5791398365835247,0.514026032713956
476,0.9250184893608093,0.396643728017807,-4.413318634033203,0.9736591577529907,0.7117836475372314,0.8345762854649351,0.7802395361507807
477,0.9142156839370728,0.42600762844085693,-4.3293843269348145,1.1443862915039062,0.6146990656852722,0.6392508656954998,0.549456650847231
478,0.9163994789123535,0.42069417238235474,-4.278507232666016,1.1747689247131348,0.609589695930481,0.6989427526110882,0.626273996773712
479,0.9121758341789246,0.4326011836528778,-4.312338352203369,1.1057498455047607,0.6198920607566833,0.6838556837286051,0.5911725551140334
480,0.9203344583511353,0.4121316969394684,-4.344529628753662,1.0501773357391357,0.6653023362159729,0.7181875979678098,0.6437849938838536
481,0.9194509983062744,0.4085693955421448,-4.383083343505859,1.044203519821167,0.6553379893302917,0.6063157365161861,0.5332806842966923
482,0.926106333732605,0.398013174533844,-4.357738494873047,0.9456936717033386,0.7347323298454285,0.8068768070130421,0.7419315758462407
483,0.9337946176528931,0.37832269072532654,-4.343426704406738,0.6250840425491333,0.8770512342453003,0.5554024719530444,0.5404860654566048
484,0.9160562753677368,0.4184397757053375,-4.313828468322754,1.0468138456344604,0.637469470500946,0.7386563638968908,0.6554711822699552
485,0.9221130609512329,0.4060668349266052,-4.369004249572754,1.0127032995224,0.6868261694908142,0.6230972323506524,0.5532222000733732
486,0.9092572927474976,0.4397321939468384,-4.294703483581543,1.201701283454895,0.5786260366439819,0.5858056748331169,0.5111888174207045
487,0.9169232249259949,0.41864025592803955,-4.380613327026367,1.0891661643981934,0.6279481649398804,0.6151423229630141,0.5339651921154764
488,0.9235358238220215,0.401828408241272,-4.439335346221924,1.0062510967254639,0.6891030669212341,0.727923660412516,0.6605230506857399
489,0.9125881195068359,0.43587809801101685,-4.339216709136963,1.3037443161010742,0.5801156759262085,0.5752693492436805,0.5177179993011661
490,0.9225429892539978,0.4021437168121338,-4.4038591384887695,1.019234538078308,0.6813310980796814,0.7477262391475237,0.6513991219217911
491,0.9349745512008667,0.3750019669532776,-4.46044397354126,0.6997179985046387,0.8463485240936279,0.6628909109264005,0.5879039230815442
492,0.9267340898513794,0.3885568380355835,-4.359227180480957,1.003261685371399,0.7141874432563782,0.5893875492798655,0.543386980524878
493,0.9285438656806946,0.387881875038147,-4.431632995605469,0.9687604308128357,0.7442110180854797,0.5702952166338935,0.5317287078469498
494,0.92421555519104,0.40429991483688354,-4.394029140472412,1.004616618156433,0.706062376499176,0.706852639114905,0.6578202567388515
495,0.903654932975769,0.4540517330169678,-4.252863883972168,1.3337421417236328,0.5501495003700256,0.4573788594851445,0.3955745226898913
496,0.9116265773773193,0.4341588020324707,-4.343924522399902,1.2365458011627197,0.5911658406257629,0.48567187843289406,0.4301605267537011
497,0.9114218950271606,0.4332959055900574,-4.320954322814941,1.2177330255508423,0.5843766927719116,0.7965714265402399,0.7225999555431073
498,0.9142235517501831,0.42769312858581543,-4.341322898864746,1.1847851276397705,0.6068357229232788,0.5103343512160656,0.43348339963995136
499,0.929790198802948,0.3875701427459717,-4.426459789276123,0.9061942100524902,0.7741572856903076,0.6070825771375908,0.5532758345879901
500,0.9028797745704651,0.457386314868927,-4.270623207092285,1.29403555393219,0.5558779239654541,0.6238994288355159,0.5450809349676249
501,0.9232693910598755,0.409555047750473,-4.377603530883789,1.1054332256317139,0.6810804605484009,0.5143169101930312,0.4521673602872032
502,0.9164008498191833,0.42289310693740845,-4.356019020080566,1.1455035209655762,0.6199268102645874,0.6412149088484481,0.57049079280732
